user_name,user_description,user_link,location,investments,followers
Skyumbel,Virtual Memorial Park,https://angel.co/skyumbel-pty,Gold Coast,Feb ’16,1
22 Laps,Bicycle Marketplace,https://angel.co/22laps,Brisbane,May ’15,1
Metaset,Crowdsource video for content curators.,https://angel.co/metaset,Brisbane,Apr ’14,4
GSL Innovations Pty,Convenient Home Access,https://angel.co/gsl-innovations-pty,Brisbane,Jul ’14,5
uMetta,"Global crowd-source resources, time,  funds and support.",https://angel.co/umetta,Brisbane,Oct ’15,1
SportUPs,Tinder for team sports,https://angel.co/sportups,Brisbane,Feb ’16,1
Coves,Netflix for the lives of digital influencers,https://angel.co/coves,Brisbane,Mar ’16,3
Cookoo,The Ultimate Foodie's Photosharing Service,https://angel.co/cookoo,Brisbane,May ’13,4
Horoscorpio,Self Astrology based online networking portal,https://angel.co/horoscorpio,Gold Coast,Sep ’12,10
AroundAbout,"Tinder for food, drinks and activities.",https://angel.co/aroundabout,Brisbane,Mar ’16,2
Grab a Feed,Restaurant Menu Listing,https://angel.co/grab-a-feed,Brisbane,Sep ’15,1
Snippet Repo,Members-only code repository,https://angel.co/snippet-repo,Brisbane,Feb ’14,3
RampUp,Mythbusters for Small Business,https://angel.co/rampup,Brisbane,Sep ’13,3
Outbound,Social network for travelers,https://angel.co/outbound-4,Brisbane,Jul ’15,3
Mad Lane Productions,Australian Sci-Fi Series,https://angel.co/mad-lane-productions,Brisbane,Jun ’16,1
GymTube,Videos for Gym (YouTube),https://angel.co/gymtube,Brisbane,Jan ’13,4
M4 Office Technology,Trip Advisor For Activities/Events,https://angel.co/m4-office-technology,Brisbane,Jul ’16,1
Gurgle Creative Juices Pty,"Organic, healthy, freshly made juices and smoothies.",https://angel.co/gurgle-creative-juices-pty,Brisbane,Oct ’13,2
Education Curb,Gamification of Education,https://angel.co/education-curb,Brisbane,May ’15,5
Digi.training,Online courses by digital experts,https://angel.co/digi-training,Brisbane,Feb ’15,3
IEinfotech,Ezy Cards payment,https://angel.co/ieinfotech,Brisbane,Sep ’15,1
Brand Toolbox,Dropbox for Brand & Marketing Teams,https://angel.co/brand-toolbox-synrg,Melbourne,Dec ’15,2
adadactyl,SiteScout for Remnant Radio Advertising Slots,https://angel.co/adadactyl,Townsville City,Sep ’14,2
Time Clock Mobile,Employee Time Tracking,https://angel.co/time-clock-mobile,Gold Coast,Mar ’15,3
EatCool,Smartphone ordering,https://angel.co/eatcool,Brisbane,Nov ’15,2
BuxChange,Exchange file everywhere without smartphone and internet connection,https://angel.co/buxchange,Roma,Nov ’15,2
Life Anchored,Short term missions on cruise ships,https://angel.co/lifeanchored,Gold Coast,May ’13,6
Bunchy,"Bunchy, meetup for cyclists, only better.",https://angel.co/bunchy,Townsville City,Feb ’16,1
MindHive,Better policy through crowdsourced ideas,https://angel.co/mindhive,Brisbane,Apr ’15,4
Oxygen Labs,High Growth Coworking Space,https://angel.co/oxygen-labs,Brisbane,Feb ’15,1
Micron Property,Australian Wholesale Property and development,https://angel.co/micron-property,Brisbane,May ’14,7
Spotlight Reporting,Putting the power of business intelligence at your fingers,https://angel.co/spotlight-reporting-3,Brisbane,Mar ’16,1
Components Only,The easiest way to buy and sell heavy equipment components,https://angel.co/components-only,Brisbane,Dec ’14,1
ECDL POWER,e-learning platform - computer skills - online essential - word processing - spreadsheets,https://angel.co/ecdl-power,Roma,May ’14,4
Penny Snap,New Innovative Online Trading Platform With Guaranteed Profits!!!,https://angel.co/penny-snap,Brisbane,Jan ’16,1
Cashies,Uber for tradies,https://angel.co/cashies,Brisbane,Sep ’15,2
Systina,Business Management System,https://angel.co/systina,Brisbane,Aug ’15,1
ICan robotics,Robots for personal health care,https://angel.co/ican-robotics,Roma,Sep ’15,3
Octeeon,eBay in reverse,https://angel.co/octeeon-1,Brisbane,Sep ’14,1
CorporateRealEstate.com,Connect with Sale and Lease Opportunities,https://angel.co/corporaterealestate-com,Brisbane,Sep ’14,3
EatCheat,Order any recipe. All ingredients delivered. By drone,https://angel.co/eatcheat,Brisbane,Oct ’14,4
Dasha Face Detector,Real Time Human Face Tracking,https://angel.co/dasha-face-detector,Roma,Oct ’15,5
Buzvil,Fitness classes on demand,https://angel.co/buzvil,Brisbane,Dec ’15,2
Dog & Bone Holdings,Superior smart phone cases (Otterbox and Speck),https://angel.co/dog-bone-holdings,Brisbane,Aug ’14,2
David Clark Group P/L,Renewable Energy - not wind or sun,https://angel.co/david-clark-group-p-l,Brisbane,Oct ’13,1
CommercePipe,Australian B2B lead generation and risk management SaaS,https://angel.co/commercepipe,Brisbane,Nov ’15,7
Wofle,Anonymous chat and picture sharing app based on locality,https://angel.co/wofle,Brisbane,Sep ’15,1
KoLab Remote Studios  / Kontrol Booth,Cloud based musician collaboration,https://angel.co/kolab-remote-studios-kontrol-booth,Gold Coast,Aug ’15,3
freeadsau,"Australian site for ad, announcements",https://angel.co/freeadsau,Brisbane,Aug ’13,1
franchisetemplatesnewzealand,franchise documents for NZ,https://angel.co/franchisetemplatesnewzealand,Brisbane,Aug ’13,1
JOBAN FRAGRANCE CANDLES,colourful luxury scented candles,https://angel.co/joban-fragrance-candles,Brisbane,Dec ’15,1
RecFinder,connecting candidates to the right recruiter,https://angel.co/recfinder,Brisbane,Jan ’16,1
EzyClient,Shopify for Personal service businesses,https://angel.co/ezyclient,Brisbane,Sep ’12,11
FathomHQ,Financial Intelligence and performance reports for businesses and their advisors,https://angel.co/fathomhq-1,Brisbane,Aug ’15,3
iKeepClient,Beautifully simple client management software,https://angel.co/ikeepclient-1,Brisbane,Apr ’15,2
Early Eater,Time-based discounted Restaurant dining,https://angel.co/early-eater,Gold Coast,May ’15,2
Like a Photon Creative,We Make Stellar Kids Content,https://angel.co/like-a-photon-creative,Brisbane,Jul ’15,2
Lighthouse,Machine learning for ecommerce stores,https://angel.co/lighthouse-1,Brisbane,Jul ’15,1
ThankBank,Blood donors get rewarded,https://angel.co/thankbank,Brisbane,Jun ’15,1
Bright Conferences,Facilitating awesome learning experiences,https://angel.co/bright-conferences,Brisbane,Jul ’15,1
Qwik Coin,Live smarter,https://angel.co/qwik-coin,Brisbane,Jun ’15,1
Qwik Coin,Live smarter,https://angel.co/qwik-coin-1,Brisbane,Jun ’15,0
Hook Brands,Captivate Customers,https://angel.co/hook-brands,Gold Coast,May ’15,2
AdsRoom,Real Time Communication for SME,https://angel.co/adsroom,Gold Coast,Jun ’15,1
MODA Creative,https://youtu.be/B7jin8Zq7YM,https://angel.co/moda-creative-1,Brisbane,Jun ’15,1
Roam,Roam- Create friendships worldwide,https://angel.co/roam-2,Brisbane,Sep ’14,1
ROAM social networking app,Make friends from around the world,https://angel.co/roam-social-networking-app,Brisbane,Aug ’14,1
Various,Renewable Power Developer,https://angel.co/various-3,Brisbane,May ’12,3
JCH Media,Digital Business Solutions,https://angel.co/jch-media,Brisbane,Jul ’16,1
OCA Group,Find your dream job!,https://angel.co/oca-group,Brisbane,Oct ’15,1
Bill Hero,"Bill savings platform for your home. Add services, monitor, get notified to save.",https://angel.co/bill-hero,Brisbane,Oct ’13,7
Douglas Investments,Over-50 Communicators,https://angel.co/douglas-investments,Brisbane,Apr ’15,1
Anxley,Anxiety disorder and stress help (Headspace app),https://angel.co/anxley,Gold Coast,Sep ’15,2
Pirate Scan,Google for piracy detection.,https://angel.co/pirate-scan,Brisbane,Mar ’11,15
Spotlight Reporting,Putting the power of business intelligence at your fingers,https://angel.co/spotlight-reporting-4,Brisbane,Mar ’16,1
Hunted Hive Digital Solutions,Hunted Hive aims to build world-class applications that are profitable and scalable,https://angel.co/hunted-hive-digital-solutions,Brisbane,Aug ’15,2
Brisbanesurgeons,We make your body fit and beautiful,https://angel.co/brisbanesurgeons,Brisbane,Apr ’16,1
DEMCRATIC,Democracy in the cloud,https://angel.co/demcratic,Brisbane,Mar ’16,1
Amaze360,Private Cloud Technologies,https://angel.co/amaze360,Brisbane,Mar ’16,2
Lace n Ruffles,"Lace n Ruffles buy and sell vintage, pre-loved items from around the world.",https://angel.co/lace-n-ruffles,Brisbane,Feb ’14,2
From the Ground:Up Skin Co.,All Natural Face Mud,https://angel.co/from-the-ground-up-skin-co,Gold Coast,Mar ’16,1
Two Heavy Media,Transform digital publishing,https://angel.co/two-heavy-media,Gold Coast,May ’16,2
Trav the app,"All in one travel planner, your personal concerige.",https://angel.co/trav-the-app,Brisbane,Dec ’15,2
Rising Sun Yacht Charters,Luxurious business operating on Great Barrier Reef,https://angel.co/rising-sun-yacht-charters,Cairns,May ’16,1
Milestones Technology Group,MTG provides start-ups and small businesses,https://angel.co/milestones-technology-group,Brisbane,Jul ’16,1
EduHub,Facebook for Universities and Colleges,https://angel.co/eduhub-2,Brisbane,Jul ’16,1
RH and LK Carter,Helping people who are sick of their jobs and lifestyle to find another way.,https://angel.co/rh-and-lk-carter,Townsville,Jul ’16,1
Rodolfo Shoes,Innovative Shoes,https://angel.co/rodolfo-shoes,Roma,Jul ’16,1
Ozgoods,Our major product will make entrepreneurs more money.,https://angel.co/ozgoods,Brisbane,Jul ’16,1
Tennis Tour Challenge App,Freemium arcade tennis app,https://angel.co/tennis-tour-challenge-app,Brisbane,Jul ’16,1
Growth Learning,Mobile learning for training organisations,https://angel.co/growth-learning,Brisbane,Jul ’16,2
Path4 Group,Global Recruitment Software,https://angel.co/path4-group,Brisbane,Jul ’16,1
National Tiles-Noosaville,National Tiles was establised in the late 1970's by Frank Walker,https://angel.co/national-tiles-noosaville,Queensland,Jul ’16,1
Pharmanex,"After many years of searching, I found the Perfect Business",https://angel.co/pharmanex,Brisbane,Jun ’16,2
Create Training,Innovative Animated Compliance Training,https://angel.co/create-training,Brisbane,Jun ’16,1
Complex Institute - Gold Coast,Complex Institute of Education is one of Australia's leading RTOs.,https://angel.co/complex-institute-gold-coast,Brisbane,Jun ’16,1
Complex Institute - Brisbane,Complex Institute of Education is one of Australia's leading RTOs.,https://angel.co/complex-institute-brisbane,Brisbane,Jun ’16,1
Zenue,We help people hire out their property for weddings.,https://angel.co/zenue,Brisbane,Jun ’16,1
IntegraPay,IntegraPay was born with technology innovators,https://angel.co/integrapay,Brisbane,Jun ’16,1
A Grade Sanding & Polishing,A Grade Sanding & Polishing is a family owned business,https://angel.co/a-grade-sanding-polishing,Brisbane,Jun ’16,1
Impos - Brisbane,"ImPOS Online understand that time is money and a fast, reliable and effective POS system.",https://angel.co/impos-brisbane,Brisbane,Jun ’16,1
Gold River Garage Doors,garage door repair,https://angel.co/gold-river-garage-doors-3,Gold Coast,Jun ’16,1
National Tiles-Mackay,National Tiles has the international market knowledge.,https://angel.co/national-tiles-mackay,Mackay,Jun ’16,1
Abira Gems,Loose Gemstones for Sale in Australia,https://angel.co/abira-gems-1,Brisbane,May ’16,1
Dirt Busters,Mobile Car Detailers Brisbane and Gold Coast,https://angel.co/mobilecardetailers,Brisbane,May ’16,1
volatilitykings,invest in yourself!,https://angel.co/volatilitykings,Gold Coast,May ’16,2
Speedy Host,High quality hosting at a great price.,https://angel.co/speedy-host-1,Gold Coast,May ’16,1
Lung Defender,100% Natural Lung Physiotherapy,https://angel.co/lung-defender,Brisbane,May ’16,1
National Tiles-Springwood,National Tiles has the international market knowledge,https://angel.co/national-tiles-springwood,Brisbane,May ’16,1
National Tiles-Brisbane,National Tiles has the international market knowledge.,https://angel.co/national-tiles-brisbane,Brisbane,May ’16,1
Chilli Law,Chilli Law is a dynamic law firm,https://angel.co/chilli-law,Brisbane,May ’16,1
Wanderlust The Travel Tribe,Travel Social Network,https://angel.co/wanderlust-the-travel-tribe,Brisbane,Apr ’16,6
Pack Queen-brisbane,We make packaging simple & easy by providing you with over thousands of quality products.,https://angel.co/pack-queen-brisbane,Brisbane,Apr ’16,1
Resort Style Bean Bags,Resort Style Bean Bags & Outdoor Furnishings,https://angel.co/resort-style-bean-bags,Gold Coast,Apr ’16,1
123jobs,Match.com for vocational employment,https://angel.co/123jobs,Brisbane,Apr ’16,1
Isabellas Passion,Australia's leading women's clothing store,https://angel.co/isabellas-passion,Brisbane,Apr ’16,2
Blush Bras and Lingerie,Australias leading online lingerie Store,https://angel.co/blush-bras-and-lingerie,Gold Coast,Apr ’16,1
Creative Concrete and Cutting Services,Reliable and Professional Services for Gold Coast and Brisbane,https://angel.co/creative-concrete-and-cutting-services,Brisbane,Apr ’16,1
Neotill,Mobile creditcard payments,https://angel.co/neotill,Brisbane,Apr ’16,2
Black Bow Chauffeur,We Drive With Class and Provide Personal Transfer Service,https://angel.co/blackbowchauffeur,Brisbane,Mar ’16,1
Aabon Apartments & Motel,Top motels & apartments in Brisbane and surrounding areas,https://angel.co/aabon-apartments-motel-1,Brisbane,Mar ’16,1
Airport Wooloowin Motel,Leading motel & apartments surrounding in Brisbane and other areas,https://angel.co/airport-wooloowin-motel-1,Brisbane,Mar ’16,1
Litesbook,Litesbook is the New Social Media Innovation,https://angel.co/litesbook,Cairns,Mar ’16,2
River City Glass,Local Glass Specialist in Brisbane & Surrounding Areas,https://angel.co/river-city-glass-1,Brisbane,Mar ’16,1
Gigspot,Discover and book gigs online,https://angel.co/gigspot,Brisbane,Mar ’16,3
Austral Cleaning Brisbane,Cleaning Services,https://angel.co/austral-cleaning-brisbane-1,Brisbane,Mar ’16,1
Flaurish,"To help brick & mortar retailers get online & sell, by eliminating barriers to entry",https://angel.co/flaurish,Gold Coast,Feb ’16,2
Urban Tradie,Finding Trusted Contractors to get the job done!,https://angel.co/urban-tradie,Brisbane,Feb ’16,1
Gold River Garage Doors,Garage Doors,https://angel.co/gold-river-garage-doors-1,Gold Coast,Feb ’16,1
Reed Basketry,exclusive customized reed furniture,https://angel.co/reed-basketry,Roma,Jan ’16,4
Phillips Family Law,family law brisbane,https://angel.co/phillips-family-law-1,Brisbane,Dec ’15,1
Tow.com.au,High Tech Towing Company,https://angel.co/tow-com-au,Brisbane,Dec ’15,1
OA Gems,Gemstone Wholesaler,https://angel.co/oa-gems-1,Brisbane,Nov ’15,1
Health Vision,Freedom From Pain & Snore,https://angel.co/health-vision-au,Gold Coast,Nov ’15,1
Pest Ex,Termite Gold Coast,https://angel.co/pest-ex-1,Gold Coast,Nov ’15,1
Pinnacle,Pinnacle Software Enterprise,https://angel.co/pinnacle-2,Brisbane,Nov ’15,1
Brad Townsend Photography,Wedding Photographer| Wedding Photography| Brad Townsend,https://angel.co/brad-townsend-photography,Brisbane,Nov ’15,1
Smart Home Audio Visual,Home Theatre Installation & Commercial Audio Visual Brisbane,https://angel.co/smart-home-audio-visual,Brisbane,Nov ’15,1
Gruntify,Smart geo-collaboration for the world,https://angel.co/gruntify,Brisbane,Oct ’15,1
Department Group,Digital Creative Agency,https://angel.co/department-group,Brisbane,Oct ’15,2
puntatore laser 200mw,twitter,https://angel.co/puntatore-laser-200mw,Roma,Oct ’15,1
Graffiti Enz,Graffiti-Enz has a range of exciting new graffiti removal products,https://angel.co/graffiti-enz,Brisbane,Oct ’15,1
C-Talk,Developing communication technology for the sea!,https://angel.co/c-talk-1,Brisbane,Sep ’15,1
Brisbane Solar Electrical,solar installers,https://angel.co/brisbane-solar-electrical,Brisbane,Sep ’15,1
Discover SEO Brisbane,"SEO, Online Marketing Services",https://angel.co/discover-seo-brisbane-1,Brisbane,Sep ’15,1
laserpuntatore,"puntatore laser,laser verde,laser blu,laser rosso,laser potente,",https://angel.co/laserpuntatore,Roma,Aug ’15,1
Cortex Networks,A New Innovative Network,https://angel.co/cortex-networks,Brisbane,Jul ’15,2
Magallan Spacee,"New home designs, Building design",https://angel.co/magallan-spacee,Brisbane,Jul ’15,1
Base Architecture,Get the house designs Brisbane Online.,https://angel.co/base-architecture-2,Brisbane,Jul ’15,1
Elements Media,Custom content management systems for brands,https://angel.co/elements-media,Brisbane,Jun ’15,1
Best Bond Cleaning,"We are the best cleaning services in  Queensland, Australia.",https://angel.co/best-bond-cleaning-1,Brisbane,Jun ’15,9
Friday Beers,Amazing Craft Beer Experience... Delivered Weekly!,https://angel.co/friday-beers,Brisbane,Nov ’15,4
Atypik Clothing,Italian Clothing For All Sports,https://angel.co/atypik-clothing-1,Roma,Jun ’15,1
Simplegration,You suck at running your business,https://angel.co/simplegration,Brisbane,Nov ’15,2
The Higher End,Application/website,https://angel.co/the-higher-end,Brisbane,May ’15,1
APM SOLUTIONS,APM SOLUTIONS is your one stop shop to property maintenance!,https://angel.co/apm-solutions,Brisbane,May ’15,1
Lay-Buy Financial Solutions Pty Ltd,Online Layaway_powered by PayPal,https://angel.co/lay-buy-financial-solutions-pty-ltd,Brisbane,Apr ’15,2
LawyerQuote,Comparison Service,https://angel.co/lawyerquote,Brisbane,May ’15,2
Lumi,Artificial Learning Device,https://angel.co/lumi-2,Brisbane,Apr ’15,1
Any Deliveries,Home delivery platform B2B/C2B,https://angel.co/any-deliveries,Brisbane,Apr ’15,1
Pawke,Point 'n click data collection from any website,https://angel.co/pawke,Brisbane,Apr ’15,1
Rockhampton Antenna & TV Services,Digital TV Antenna Rockhampton,https://angel.co/rockhampton-antenna-tv-services-1,Rockhampton,Apr ’15,1
ComunicaCity,Public Administration communicates with citizens and businesses,https://angel.co/comunicacity-2,Roma,Mar ’15,3
Mad Anth'm Productions,Feature Film,https://angel.co/mad-anth-m-productions,Brisbane,Feb ’15,2
Diamond Roof Tiling,"We provide roof cleaning, roof painting, roof restoration and roof repairs in Brisbane.",https://angel.co/diamond-roof-tiling,Brisbane,Mar ’15,2
Powerseller Holdings,Sell online for less and buy risk free!,https://angel.co/powerseller-holdings,Brisbane,Mar ’15,1
The Protein Club,Supplements on Subscription,https://angel.co/the-protein-club,Brisbane,Feb ’15,1
Construct-Right,Construct-Right is the leading construction company based in Brisbane.,https://angel.co/construct-right,Brisbane,Jan ’15,1
Gemento,,https://angel.co/gemento,Gold Coast,Jan ’15,1
ReadyFit,Design,https://angel.co/readyfit,Brisbane,Dec ’14,1
TheRideAdvice.com,Quality motorcycle blog,https://angel.co/therideadvice-com,Brisbane,Dec ’14,2
Compare and Choose,Comparsion Website,https://angel.co/compare-and-choose,Brisbane,Dec ’14,1
Radio Workflow,Cloud Based Workflow for Radio Stations,https://angel.co/radio-workflow,Brisbane,Nov ’14,1
Labeeto,Social Networking Meets Fitness Dating,https://angel.co/labeeto,Brisbane,Oct ’14,2
rite.io - telling better stories.,media and content analysis (rite.io),https://angel.co/rite-io-telling-better-stories,Brisbane,Sep ’14,3
Brisbane Airport Cars Rental,Hire a car at Brisbane Airport to plan your visit at your own terms.,https://angel.co/brisbane-airport-cars-rental-1,Brisbane,Aug ’14,1
Umig Italia srl,Advertising on ATM machines,https://angel.co/umig-italia-srl,Roma,Sep ’14,3
Binary Lane,Easy cloud hosting,https://angel.co/binary-lane,Brisbane,Jul ’14,8
Alpha Car Finance,Car,https://angel.co/alpha-car-finance,Brisbane,Apr ’14,1
Bob Gunn Termite Solutions,Pest Control,https://angel.co/bob-gunn-termite-solutions,Brisbane,Mar ’14,1
Bet King,Australian Bookmaker Reviews,https://angel.co/bet-king,Brisbane,Mar ’14,1
Side Effect,Real Estate,https://angel.co/side-effect-1,Brisbane,Mar ’14,1
Brus Media,Online advertising network,https://angel.co/brus-media-1,Brisbane,Feb ’14,2
Integrated Industry Ecology Pty.Ltd,Ship Scrap recycling,https://angel.co/integrated-industry-ecology-pty-ltd-2,Brisbane,Jan ’14,4
memeBig.com,Ultimate ideas collaboration platform,https://angel.co/memebig-com,Brisbane,Nov ’13,5
Attentive Painting & Decorating,Brisbane Painters,https://angel.co/attentive-painting-decorating,Brisbane,Apr ’14,1
Fortune Innovations Brisbane,Web Developmentservice in Brisbane,https://angel.co/fortune-innovations-brisbane,Brisbane,Sep ’13,1
Mystrata,Changing the global apartment management industry,https://angel.co/mystrata,Brisbane,Apr ’13,2
,,,,,
Yaro Starak,"Blogger, Podcaster at Entrepreneurs-Journey, Founder of Blog Mastermind and Membership Site Mastermind training programs.",https://angel.co/yarostarak,Melbourne,3,385
Adam H M,"Australian serial entrepreneur, your angel investor and startup advisor. FinTech lover and experienced CTO, worked for Google.",https://angel.co/adamh,Brisbane,2,172
Ian Connor,"Founder @Ashok Lulla, @Encore.io, and @Pubget  • Worked at @TheLocker,  @Enthuse, @IBM, @CSC and @Iris Associates",https://angel.co/ian-connor,Brisbane,0,148
Stephen Baxter,,https://angel.co/stevebaxter1971,Brisbane,6,346
Clarence Tan,"Singularity University Ambassador for Asia Pacific, Entrepreneur in Residence Fellow, Silicon Lakes",https://angel.co/clarence-tan,Gold Coast,5,295
Steven Begeda,"Director, System Sales at Zetron, Inc (subsidiary of JVC KENWOOD).  Investor in @Buddy.",https://angel.co/steven-begeda,San Francisco,1,112
Aaron Fletcher,CEO of XY Gaming. It's an online platform where video gamers can find and compete against each other for cash.,https://angel.co/zerotwitch,Brisbane,0,46
David Crane,"Founder @Spruik • Worked at @Ericsson, @Telstra • Studied at @Queensland University Of Technology",https://angel.co/david-crane-1,Gold Coast,0,47
Ian Connor,I like to build a minimal viable product and give the business the ability to quickly iterate and find its footing.,https://angel.co/iconnor,Brisbane,3,36
Nicolas Scudamore-Smith,Worked in M&A @KPMG Corporate Finance & Investment Banking @RBS . Sourcing JV opportunities for early stage businesses to expand into Australasia,https://angel.co/nick-scudamore-smith,Brisbane,1,95
Anthony Musumeci,"I am the Innovation Investment Manager for Blacksheep Capital, an Australian Based private equity firm investing in scalable high growth innovations.",https://angel.co/anthony-musumeci,Brisbane,4,35
Daniel Gavel,"I work at Black Sheep Capital, who are a private equity firm looking to build our presence in the innovative technology space",https://angel.co/daniel-gavel,Brisbane,3,34
Aaron Birkby,Co-founder of Silicon Lakes.  Entrepreneur In Residence of River City Labs Accelerator - powered by muru-D,https://angel.co/aaronbirkby,Brisbane,1,228
Felix Clack,"Worked at @Bloc @General Assembly @Notonthehighstreet, @Deutsche Bank  • Studied at @University of Teesside",https://angel.co/felix-clack,Brisbane,0,109
Wayne Gerard,"Co-founder & CEO @RedEye Apps 
Past
Co-founder Waterline Projects (Engineering Company)
Founder SDG (Consulting Company)
Member of the Entrepreneurs Organisation (EO)",https://angel.co/wayne-gerard,Palo Alto,1,154
Angus McLachlan,Building awesome @Boppl  with an incredible team.,https://angel.co/angusmclachlan,Brisbane,0,81
Ben Flux,"> ten years experience in creating, developing and growing startups. Successfully started his own company from two people in 2003 to over one hundred in 2016.",https://angel.co/ben-flux,Brisbane,0,12
